id,name,screen_name,location,description,followers_count,friends_count,listed_count,favourites_count,verified,statuses_count,protected,default_profile,default_profile_image,user_id,target,raw_label,followers_friends_ratio,favourites_statuses_ratio,statuses_followers_ratio,description_length,username_length,username_digit_count,username_digit_ratio,fullname_length,fullname_word_count,name_equals_username,followers_count_transformed,friends_count_transformed,favourites_count_transformed,clean_desc,clean_name,clean_screen_name,combined_text
2607096499,beINSPORTS الإخبارية,beINSPORTS_news,الدوحة - قطر,الحساب الرسمي لقناة beIN SPORTS الإخبارية,710219,3,1022,41,1,48628,0,1,0,2607096499,1,bot,177555.0,0.0008636821649632935,0.06847033313621131,41,15,0,0.0,20,2,0,5.851392897995642,0.6020599913279624,1.6232492903979006,bein sports,beinsports,beinsports news,bein sports beinsports beinsports news
368815711,Bérengère Krief,BerengereKrief,"Paris , France",Comédienne à Tendance Humoristique Zegang de @Boobsandzegang Sur Instagram,98531,291,386,65,1,8419,0,0,0,368815711,1,bot,337.43835616438355,0.007838479809976246,0.08545447164372996,74,14,0,0.0,15,2,0,4.993577298177411,2.4653828514484184,1.8195439355418688,com dienne tendance humoristique zegang de boobsandzegang sur instagram,b reng re krief,berengerekrief,com dienne tendance humoristique zegang de boobsandzegang sur instagram b reng re krief berengerekrief
2183080705,Creedance,Cheyenne_Loves6,Germany,Christian. Has been athlete. Fat Chick. Aspiring Makeup Artist. Student (Soon) Completely in Love with you. 💕,1496,4377,29,9305,0,13924,0,0,0,2183080705,0,human,0.341936957514847,0.6682944344703771,9.30193720774883,109,15,1,0.06666666666666667,9,1,0,3.1752218003430523,3.641275757231913,3.9687630481972485,christian has been athlete fat chick aspiring makeup artist student soon completely in love with you,creedance,cheyenne loves6,christian has been athlete fat chick aspiring makeup artist student soon completely in love with you creedance cheyenne loves6
39255637,Shivam,rowdy_ratnani,India,Trying to be cool on twitter after it stopped being cool. Reviewer-in-Chief @thishandleisok.,933,772,71,800,0,20692,0,0,0,39255637,1,bot,1.2082794307891334,0.03870874208669598,22.15524625267666,92,13,0,0.0,6,1,0,2.9703468762300935,2.888179493918325,2.9036325160842376,trying to be cool on twitter after it stopped being cool reviewer in chief thishandleisok,shivam,rowdy ratnani,trying to be cool on twitter after it stopped being cool reviewer in chief thishandleisok shivam rowdy ratnani
2957817826,lunden,Bridges_Lunden,"Chicago, IL",| I-XXX-MMXVI | writer. chi. | ig: bridges_lunden #Morehouse,1674,1276,6,10420,0,20768,0,1,0,2957817826,0,human,1.3116679718089272,0.5017574269343733,12.399402985074627,60,14,0,0.0,6,1,0,3.224014811372864,3.1061908972634154,4.017909395896689,i xxx mmxvi writer chi ig bridges lunden morehouse,lunden,bridges lunden,i xxx mmxvi writer chi ig bridges lunden morehouse lunden bridges lunden
364591869,1/03👑♑️,Asvp_Janae,,The One & Only🙃💅🏾. #CSU22💛❤️,1375,1078,8,9662,0,66633,0,0,0,364591869,0,human,1.2752548656163114,0.1450160578683555,48.42587209302326,28,10,0,0.0,7,1,0,3.1386184338994925,3.0330214446829107,3.985111979539354,the one only csu22,1 03,asvp janae,the one only csu22 1 03 asvp janae
591555224,Le Magazine All Habs,LeMagAllHabs,"Montreal, Quebec, Canada",Le Mag All Habs est un magazine de hockey numérique portant une attention particulière au Canadien de Montréal. Le réseau Rocket Sports Média. @RocketSports,1239,1053,52,9,0,25002,0,0,0,591555224,1,bot,1.1764705882352942,0.0003999520057593089,20.163709677419355,156,12,0,0.0,20,4,0,3.093421685162235,3.022840610876528,1.0,le mag all habs est un magazine de hockey num rique portant une attention particuli re au canadien de montr al le r seau rocket sports m dia rocketsports,le magazine all habs,lemagallhabs,le mag all habs est un magazine de hockey num rique portant une attention particuli re au canadien de montr al le r seau rocket sports m dia rocketsports le magazine all habs lemagallhabs
1243573092,5SOS Philippines!,5SOSPHOfficial,Philippines,The one and only official 5 Seconds of Summer Street Team & Fan Club in the Philippines duly recognized by @5SOS and their team. Est. March 2013.,73836,1187,345,15960,0,81148,0,0,0,1243573092,1,bot,62.1523569023569,0.1966875747082527,1.0990289421292847,145,14,1,0.07142857142857142,17,2,0,4.868274042975691,3.074816440645175,4.20306009759596,the one and only official 5 seconds of summer street team fan club in the philippines duly recognized by 5sos and their team est march 2013,5sos philippines,5sosphofficial,the one and only official 5 seconds of summer street team fan club in the philippines duly recognized by 5sos and their team est march 2013 5sos philippines 5sosphofficial
18239795,Bob Burg,BobBurg,"Jupiter, Florida","Speaker & Bestselling Co-Author, The Go-Giver Series. Animal Lover. Free-Market Advocate. Money is an echo of value. IG: https://t.co/10BqTgSD8I",111934,99543,3376,19,1,109941,0,0,0,18239795,1,bot,1.1244776179377964,0.00018191410016190354,0.9821950238977978,144,7,0,0.0,8,2,0,5.048965903598875,4.998015088116106,1.3010299956639813,speaker bestselling co author the go giver series animal lover free market advocate money is an echo of value ig,bob burg,bobburg,speaker bestselling co author the go giver series animal lover free market advocate money is an echo of value ig bob burg bobburg
710123736175783938,Security Testing,sectest9,"Hyderabad, India",News Hub! Get the latest Security News & Updates!,23148,1,7272,7,0,1257235,0,1,0,710123736175783938,1,bot,11574.5,6.363164910963415e-06,54.31059657004622,49,8,1,0.125,16,2,0,4.364532234927959,0.3010299956639812,0.9030899869919435,news hub get the latest security news updates,security testing,sectest9,news hub get the latest security news updates security testing sectest9
156845052,Grand City Surabaya,GrandCitySBY,"Surabaya, East Java, Indonesia","Towering above Surabaya, the iconic Grand City Mall & Convex set to change the face of Surabaya's luxury market.Grand City Surabaya, My City - My Destination",178552,351,80,720,0,16788,0,0,0,156845052,0,human,507.25284090909093,0.04294478527607362,0.09402810370030187,157,12,0,0.0,19,3,0,5.251767151490438,2.546542663478131,2.857935264719429,towering above surabaya the iconic grand city mall convex set to change the face of surabaya s luxury market grand city surabaya my city my destination,grand city surabaya,grandcitysby,towering above surabaya the iconic grand city mall convex set to change the face of surabaya s luxury market grand city surabaya my city my destination grand city surabaya grandcitysby
129633845,Brayan Balbin ,brayanbalbin,"Lima, Peru",INSTAGRAM: https://t.co/hUaDJ6WnIa SNAPCHAT: https://t.co/U6XOpyMPVI,109037,66905,177,27328,0,62727,0,0,0,129633845,1,bot,1.6297193076854093,0.43567465884453516,0.5752856802215741,68,12,0,0.0,15,3,0,5.037577876970696,4.825465066199032,4.436623740641528,instagram snapchat,brayan balbin,brayanbalbin,instagram snapchat brayan balbin brayanbalbin
16313592,CBSDenver,CBSDenver,"Denver, Colorado","Covering Colorado First. #Denver area news, #BreakingNews, #Colorado, #cowx & more. Be sure to also check us out on Facebook: https://t.co/m2Uesbrbir",199797,14662,2508,4286,1,159949,0,0,0,16313592,1,bot,13.62599740844302,0.026802125664270083,0.8005585641497913,149,9,0,0.0,9,1,1,5.300591136576094,4.166222834572084,3.6321534835106326,covering colorado first denver area news breakingnews colorado cowx more be sure to also check us out on facebook,cbsdenver,cbsdenver,covering colorado first denver area news breakingnews colorado cowx more be sure to also check us out on facebook cbsdenver cbsdenver
24742040,Xbox,Xbox,"Redmond, WA",Stay 🔌 in to the latest Xbox news and updates. Need help killing a boss? Ask your squad. For everything else 👉https://t.co/kVKEIy456v,13074396,17085,17109,3139,1,237860,0,0,0,24742040,1,bot,765.2111085098911,0.013200987131139616,0.0181928849185167,133,4,0,0.0,4,1,1,7.1164216680470345,4.232640402026943,3.496929648073215,stay in to the latest xbox news and updates need help killing a boss ask your squad for everything else,xbox,xbox,stay in to the latest xbox news and updates need help killing a boss ask your squad for everything else xbox xbox
134164413,Relatable,omgrelatabIe,,Tweeting relatable thoughts & feelings. Just tweets that everyone can relate to. *I do not own any content or pictures posted on this account.* |parody account|,918901,55697,3073,284,0,55510,0,0,0,134164413,0,human,16.497935293906423,0.005134117562284953,0.060410141669078966,160,12,0,0.0,9,1,0,5.963269196773834,4.745839600836956,2.45484486000851,tweeting relatable thoughts feelings just tweets that everyone can relate to i do not own any content or pictures posted on this account parody account,relatable,omgrelatabie,tweeting relatable thoughts feelings just tweets that everyone can relate to i do not own any content or pictures posted on this account parody account relatable omgrelatabie
288452305,HABFoundation,ABFalecbaldwin,"New York, NY","Hilaria and Alec Baldwin Foundation. Supporting the arts + artists, amateur + professional. https://t.co/joORCCHv8g",1109055,1491,9367,806,1,21887,0,1,0,288452305,0,human,743.3351206434317,0.03686951754385965,0.01973570315655837,115,14,0,0.0,13,1,0,6.044953475704583,3.17376882313665,2.90687353472207,hilaria and alec baldwin foundation supporting the arts artists amateur professional,habfoundation,abfalecbaldwin,hilaria and alec baldwin foundation supporting the arts artists amateur professional habfoundation abfalecbaldwin
405113207,Angelica,AnbenitezT,"Springfield,Av. Siempreviva742","Mama de Arturo... Hago mucho Spam, Si me sigue es bajo su responsabilidad",948,171,5,4320,0,11161,0,0,0,405113207,0,human,5.517441860465116,0.38711700412112526,11.761854583772392,73,10,0,0.0,8,1,0,2.977266212427293,2.2355284469075487,3.63558426631123,mama de arturo hago mucho spam si me sigue es bajo su responsabilidad,angelica,anbenitezt,mama de arturo hago mucho spam si me sigue es bajo su responsabilidad angelica anbenitezt
544333505,Caperucita Zorra,caperucitazorra,Donde me salga del..,Soy una zorra. Y tú también.,33033,25027,71,2,0,49997,0,0,0,544333505,1,bot,1.3198817324596452,6.000240009600384e-05,1.5135315129866198,28,15,0,0.0,16,2,0,4.518961164449761,4.398426146305484,0.47712125471966244,soy una zorra y t tambi n,caperucita zorra,caperucitazorra,soy una zorra y t tambi n caperucita zorra caperucitazorra
846439395016232960,Follow @DiGiorno,DiGiornoPizza,Location? @DiGiorno,It's Not @DiGiornoPizza. It's @DiGiorno.,122,0,1,0,0,1,0,0,0,846439395016232960,0,human,123.0,0.5,0.016260162601626018,40,13,0,0.0,16,2,0,2.089905111439398,0.0,0.0,it s not digiornopizza it s digiorno,follow digiorno,digiornopizza,it s not digiornopizza it s digiorno follow digiorno digiornopizza
42256402,BlogMundoCao_,BlogMundoCao_,São Paulo,"Jornalista, cozinheiro, blogueiro e comentarista de tv nas hora vagas!. Esquerdista.Integrante da Ursal.",1118,423,17,19678,0,42652,0,0,0,42256402,0,human,2.6391509433962264,0.4613743464703538,38.117068811438784,104,13,0,0.0,13,1,1,3.04883008652835,2.6273658565927325,4.294003025725598,jornalista cozinheiro blogueiro e comentarista de tv nas hora vagas esquerdista integrante da ursal,blogmundocao,blogmundocao,jornalista cozinheiro blogueiro e comentarista de tv nas hora vagas esquerdista integrante da ursal blogmundocao blogmundocao
61710647,Ixpanea,ixpanea,México,"Vagabunda mochilera, actriz improvisadora, teatrera, la naturaleza y viajar me hace feliz. Me dicen la hippie de YouTube. contactoixpanea@gmail.com",165215,864,380,39917,1,8076,0,0,0,61710647,1,bot,191.00115606936416,4.9421815030333045,0.04888751694751114,147,7,0,0.0,7,1,1,5.218052103367128,2.9370161074648142,4.601168773829693,vagabunda mochilera actriz improvisadora teatrera la naturaleza y viajar me hace feliz me dicen la hippie de youtube contactoixpanea gmail com,ixpanea,ixpanea,vagabunda mochilera actriz improvisadora teatrera la naturaleza y viajar me hace feliz me dicen la hippie de youtube contactoixpanea gmail com ixpanea ixpanea
55432787,3AW Melbourne,3AW693,Melbourne,Melbourne's #1 radio station. Follow us for breaking news + live updates. We love to hear from YOU. Footy? Go to @3AWisFootball.,127693,17153,1091,2274,1,86301,0,0,0,55432787,1,bot,7.443978080914072,0.02636091863456235,0.6758500790953373,128,6,4,0.6666666666666666,13,2,0,5.10617049140508,4.234365405741633,3.3569814009931314,melbourne s 1 radio station follow us for breaking news live updates we love to hear from you footy go to 3awisfootball,3aw melbourne,3aw693,melbourne s 1 radio station follow us for breaking news live updates we love to hear from you footy go to 3awisfootball 3aw melbourne 3aw693
192611378,Millonarios FC,MillosFCoficial,"Bogotá, Colombia",Cuenta Oficial de Millonarios FC. El equipo más grande del fútbol colombiano.,1687118,51,1501,0,1,31489,0,0,0,192611378,0,human,32444.596153846152,3.175611305176246e-05,0.01866495487277424,77,15,0,0.0,14,2,0,6.227145716389159,1.7160033436347992,0.0,cuenta oficial de millonarios fc el equipo m s grande del f tbol colombiano,millonarios fc,millosfcoficial,cuenta oficial de millonarios fc el equipo m s grande del f tbol colombiano millonarios fc millosfcoficial
921999224,ظافر الشيبان,Dh_shiban,عاشق لعميد الأندية #الاتحاد ,"‏‏‏‏‏‏‏‏أن يكرهك الناس وأنت تثق بنفسك وتحترمها أهون عليك كثيراً من أن يحبك الناس وأنت تكره نفسك ولا تثق بها
 (حساب شخصي)",39664,214,40,1484,1,22618,0,0,0,921999224,0,human,184.48837209302326,0.06565276979530484,0.5702508508760872,120,9,0,0.0,12,2,0,4.598407458622196,2.3324384599156054,3.171726453653231,,,dh shiban,dh shiban
214891135,Brooke Marie,BrookeMarieCam,🤱🏼,"Welcome! I specialize in Adult (18+) Custom Videos & PPV Clips. Solo and with my #twin @MissVikkiLynn Most importantly, I'm a #MILF",113402,85,452,15349,0,35623,0,0,0,214891135,0,human,1318.639534883721,0.4308892881203683,0.31413631032688727,131,14,0,0.0,12,2,0,5.054624543676924,1.9344984512435677,4.186108379813206,welcome i specialize in adult 18 custom videos ppv clips solo and with my twin missvikkilynn most importantly i m a milf,brooke marie,brookemariecam,welcome i specialize in adult 18 custom videos ppv clips solo and with my twin missvikkilynn most importantly i m a milf brooke marie brookemariecam
188924568,Chris Brown,chrisbfacts,,Fan Page .. Keeping You Up To Date With Chris Brown! • Send A DM For Promo Purposes. ( Everyone Is Allowed) |Promo Prices Low|,100568,84,356,10189,0,27247,0,0,0,188924568,0,human,1183.164705882353,0.37397240164415735,0.27093836072746075,126,11,0,0.0,11,2,0,5.002464131776527,1.9294189257142929,4.008174184006426,fan page keeping you up to date with chris brown send a dm for promo purposes everyone is allowed promo prices low,chris brown,chrisbfacts,fan page keeping you up to date with chris brown send a dm for promo purposes everyone is allowed promo prices low chris brown chrisbfacts
51529219,Blog Carola Duarte,caroladuarte,Ribeirão Preto - SP,,918,749,16,386,0,21511,0,0,0,51529219,0,human,1.2253333333333334,0.01798995909259948,23.408052230685527,0,12,0,0.0,18,3,0,2.9633155113861114,2.8750612633917,2.5877109650189114,,blog carola duarte,caroladuarte,blog carola duarte caroladuarte
92140604,Guaco,OficialGuaco,,La Súper Banda de Venezuela Ψ https://t.co/z6VKSXIOAt,1173691,2339,1509,3576,0,19897,0,0,0,92140604,0,human,501.5777777777778,0.1797668107347472,0.016953340399355196,53,12,0,0.0,5,1,0,6.0695541443989205,3.369215857410143,3.5535189401489697,la s per banda de venezuela,guaco,oficialguaco,la s per banda de venezuela guaco oficialguaco
1004073678,あろえ姐さん,aroettey,わしわし党推し,あろえってぃだよー★ ラブライブ姐さんやってますよ( ^ω^ )☝︎ たくさんお話ししてください！,904,966,44,4264,0,42103,0,0,0,1004073678,0,human,0.9358841778697001,0.10129678890366711,46.523756906077345,49,8,0,0.0,6,1,0,2.9566485792052033,2.9854264740830017,3.629919035503542,,,aroettey,aroettey
42858599,allgringo,allgringo,Japan,,980,581,267,2971,0,204884,0,0,1,42858599,1,bot,1.6855670103092784,0.014505698318568953,208.85321100917432,0,9,0,0.0,9,1,1,2.9916690073799486,2.7649229846498886,3.4730488050885375,,allgringo,allgringo,allgringo allgringo
